latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-29.09721,-61.25876,306.87,1,1,2025-08-14,1913,Aqua,MODIS,59,6.1NRT,296.15,4.62,D
-29.1044,-61.37125,316.55,1,1,2025-08-14,1913,Aqua,MODIS,75,6.1NRT,295.89,11.3,D
-29.1346,-61.64584,326.18,1.01,1,2025-08-14,1913,Aqua,MODIS,83,6.1NRT,298.45,20.9,D
-29.1862,-62.01326,308.65,1.02,1.01,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,297.94,5.75,D
-28.70074,-59.03294,312.89,1.1,1.05,2025-08-14,1913,Aqua,MODIS,73,6.1NRT,292.38,12.33,D
-28.73005,-59.27454,314.53,1.08,1.04,2025-08-14,1913,Aqua,MODIS,75,6.1NRT,291.8,13.93,D
-29.21419,-62.5477,310.42,1.05,1.02,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,294.55,7.82,D
-29.21563,-62.55828,314.23,1.05,1.02,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,295.44,11.02,D
-28.2513,-56.58905,302.9,1.5,1.21,2025-08-14,1913,Aqua,MODIS,54,6.1NRT,287.67,9.89,D
-28.94524,-60.78705,309.47,1,1,2025-08-14,1913,Aqua,MODIS,65,6.1NRT,294.22,6.62,D
-28.94674,-60.79712,314.29,1,1,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,294.29,9.97,D
-28.78185,-59.77843,304.24,1.04,1.02,2025-08-14,1913,Aqua,MODIS,39,6.1NRT,292.35,4.56,D
-28.77122,-59.76983,302.5,1.04,1.02,2025-08-14,1913,Aqua,MODIS,47,6.1NRT,292.12,3.93,D
-28.77286,-59.78027,308.77,1.04,1.02,2025-08-14,1913,Aqua,MODIS,67,6.1NRT,291.9,7.85,D
-28.73599,-59.72317,312.56,1.05,1.02,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,292.06,11.82,D
-28.73765,-59.73363,301.25,1.05,1.02,2025-08-14,1913,Aqua,MODIS,44,6.1NRT,291.19,3.97,D
-29.21547,-63.1058,310.8,1.09,1.04,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,293.44,8.65,D
-28.85251,-60.66666,307.71,1.01,1,2025-08-14,1913,Aqua,MODIS,61,6.1NRT,293.95,6.13,D
-28.91513,-61.08889,322.2,1,1,2025-08-14,1913,Aqua,MODIS,80,6.1NRT,296.27,16.88,D
-28.03409,-55.98277,301.51,1.65,1.26,2025-08-14,1913,Aqua,MODIS,47,6.1NRT,289.62,8.91,D
-28.07011,-56.17535,308.24,1.6,1.25,2025-08-14,1913,Aqua,MODIS,67,6.1NRT,287.74,17.02,D
-28.33725,-57.71627,305.5,1.28,1.12,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,291.68,8.32,D
-28.58156,-59.16668,304.97,1.09,1.04,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,291.8,6.46,D
-28.32515,-57.70576,303.45,1.28,1.12,2025-08-14,1913,Aqua,MODIS,44,6.1NRT,291.44,6.32,D
-28.61676,-59.72763,302.07,1.05,1.02,2025-08-14,1913,Aqua,MODIS,46,6.1NRT,291.84,4.36,D
-28.31245,-57.98766,306,1.24,1.11,2025-08-14,1913,Aqua,MODIS,54,6.1NRT,291.52,9.07,D
-27.96502,-56.28845,322.42,1.58,1.24,2025-08-14,1913,Aqua,MODIS,82,6.1NRT,290.06,39.42,D
-28.48057,-59.22759,302.53,1.09,1.04,2025-08-14,1913,Aqua,MODIS,53,6.1NRT,290.98,5.06,D
-28.73155,-61.09531,308.51,1,1,2025-08-14,1913,Aqua,MODIS,49,6.1NRT,296.66,4.72,D
-28.77401,-61.3861,324.96,1,1,2025-08-14,1913,Aqua,MODIS,82,6.1NRT,297.67,18.76,D
-28.20126,-57.82512,313.73,1.27,1.12,2025-08-14,1913,Aqua,MODIS,74,6.1NRT,291.43,16.3,D
-28.72272,-61.09701,311.04,1,1,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,296.88,6.36,D
-28.76517,-61.38778,324.55,1,1,2025-08-14,1913,Aqua,MODIS,81,6.1NRT,294.51,18.37,D
-28.7779,-61.60223,321.26,1,1,2025-08-14,1913,Aqua,MODIS,78,6.1NRT,299.01,15.16,D
-28.77934,-61.61231,318.18,1,1,2025-08-14,1913,Aqua,MODIS,75,6.1NRT,297.13,12.35,D
-27.88346,-56.23266,302.44,1.6,1.25,2025-08-14,1913,Aqua,MODIS,52,6.1NRT,290.28,9.32,D
-28.14065,-57.65335,318.28,1.3,1.13,2025-08-14,1913,Aqua,MODIS,74,6.1NRT,292.17,23.11,D
-28.14291,-57.66623,313.9,1.3,1.13,2025-08-14,1913,Aqua,MODIS,74,6.1NRT,292.71,17.76,D
-28.49814,-59.91973,312.34,1.04,1.02,2025-08-14,1913,Aqua,MODIS,71,6.1NRT,293.04,10.96,D
-28.40395,-59.60999,319.28,1.06,1.03,2025-08-14,1913,Aqua,MODIS,79,6.1NRT,292.91,17.81,D
-28.68258,-61.45023,310.4,1,1,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,297.63,6.38,D
-28.11459,-57.91525,327.48,1.26,1.12,2025-08-14,1913,Aqua,MODIS,80,6.1NRT,292.56,35.87,D
-28.07194,-57.72781,303.33,1.29,1.13,2025-08-14,1913,Aqua,MODIS,42,6.1NRT,292.77,6.94,D
-28.28389,-59.1573,309.94,1.1,1.05,2025-08-14,1913,Aqua,MODIS,65,6.1NRT,291.72,9.86,D
-28.28568,-59.16824,304.93,1.1,1.05,2025-08-14,1913,Aqua,MODIS,52,6.1NRT,292.44,6.08,D
-28.53054,-60.72703,305.97,1.01,1,2025-08-14,1913,Aqua,MODIS,54,6.1NRT,294.72,4.71,D
-28.5784,-61.04792,313.81,1,1,2025-08-14,1913,Aqua,MODIS,70,6.1NRT,298.27,8.74,D
-28.57988,-61.05793,312.09,1,1,2025-08-14,1913,Aqua,MODIS,68,6.1NRT,297.56,7.49,D
-28.52426,-60.94139,322.28,1,1,2025-08-14,1913,Aqua,MODIS,80,6.1NRT,296.96,16.13,D
-28.52575,-60.95141,326.77,1,1,2025-08-14,1913,Aqua,MODIS,83,6.1NRT,298.29,21.05,D
-27.71186,-56.18651,311.52,1.63,1.26,2025-08-14,1913,Aqua,MODIS,71,6.1NRT,291.46,20.71,D
-27.71483,-56.20249,307.9,1.62,1.25,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,291.68,15.4,D
-27.52058,-55.2421,303.85,1.9,1.35,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,291.48,13.06,D
-28.4708,-60.76603,308.65,1.01,1,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,296.56,5.45,D
-27.70179,-56.25541,354.6,1.61,1.25,2025-08-14,1913,Aqua,MODIS,98,6.1NRT,292.75,145.03,D
-27.70475,-56.27126,325.46,1.61,1.25,2025-08-14,1913,Aqua,MODIS,84,6.1NRT,292.02,44.41,D
-27.69975,-56.30545,317.05,1.6,1.25,2025-08-14,1913,Aqua,MODIS,77,6.1NRT,291.17,29.21,D
-28.0674,-58.36195,306.83,1.2,1.09,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,291.59,9.04,D
-28.18263,-59.55851,308.23,1.07,1.03,2025-08-14,1913,Aqua,MODIS,65,6.1NRT,292.51,8.48,D
-27.57357,-56.12421,393.31,1.65,1.26,2025-08-14,1913,Aqua,MODIS,100,6.1NRT,297.7,447.38,D
-27.72347,-56.93233,306.83,1.46,1.19,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,289.94,13.04,D
-27.72609,-56.94668,302.22,1.46,1.19,2025-08-14,1913,Aqua,MODIS,51,6.1NRT,290.04,8.19,D
-28.13374,-59.31371,315.48,1.09,1.04,2025-08-14,1913,Aqua,MODIS,47,6.1NRT,293.27,12.28,D
-28.17354,-59.56038,354.71,1.07,1.03,2025-08-14,1913,Aqua,MODIS,98,6.1NRT,293.97,79.41,D
-28.17525,-59.57101,325.74,1.07,1.03,2025-08-14,1913,Aqua,MODIS,84,6.1NRT,292.12,25.11,D
-28.40808,-61.08265,307.18,1,1,2025-08-14,1913,Aqua,MODIS,47,6.1NRT,297.04,3.43,D
-28.40955,-61.09264,319.05,1,1,2025-08-14,1913,Aqua,MODIS,76,6.1NRT,297.22,12.87,D
-27.43768,-55.4781,310.98,1.84,1.33,2025-08-14,1913,Aqua,MODIS,71,6.1NRT,292.64,23.03,D
-27.56249,-56.12683,357.72,1.65,1.26,2025-08-14,1913,Aqua,MODIS,99,6.1NRT,292.39,163.71,D
-27.56556,-56.14299,365.25,1.65,1.26,2025-08-14,1913,Aqua,MODIS,100,6.1NRT,294.36,207.03,D
-28.1228,-59.30479,319.04,1.09,1.04,2025-08-14,1913,Aqua,MODIS,79,6.1NRT,292.79,16.61,D
-28.12457,-59.31562,321.59,1.09,1.04,2025-08-14,1913,Aqua,MODIS,81,6.1NRT,292.92,19.5,D
-27.52328,-55.98225,331.05,1.69,1.28,2025-08-14,1913,Aqua,MODIS,87,6.1NRT,293.55,59.89,D
-27.55141,-56.12943,302.77,1.65,1.26,2025-08-14,1913,Aqua,MODIS,32,6.1NRT,290.04,6.79,D
-27.56248,-56.13388,343.39,1.65,1.26,2025-08-14,1913,Aqua,MODIS,93,6.1NRT,294.09,99.91,D
-27.56544,-56.15005,317.18,1.65,1.26,2025-08-14,1913,Aqua,MODIS,77,6.1NRT,292.98,28.27,D
-27.52118,-55.97248,316.3,1.7,1.28,2025-08-14,1913,Aqua,MODIS,77,6.1NRT,292.59,29.49,D
-27.52424,-55.98903,319.1,1.69,1.28,2025-08-14,1913,Aqua,MODIS,79,6.1NRT,293.23,33.8,D
-27.51916,-56.02466,310.39,1.68,1.28,2025-08-14,1913,Aqua,MODIS,70,6.1NRT,293.06,17.34,D
-27.36071,-55.31342,306.44,1.9,1.35,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,292.59,16.54,D
-27.46046,-55.89891,304.88,1.72,1.29,2025-08-14,1913,Aqua,MODIS,60,6.1NRT,293.16,10.05,D
-28.26922,-60.71428,306.69,1.01,1,2025-08-14,1913,Aqua,MODIS,56,6.1NRT,295.29,4.66,D
-28.01434,-59.1536,303.83,1.11,1.05,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,292.29,5.85,D
-28.06377,-59.4575,315.24,1.08,1.04,2025-08-14,1913,Aqua,MODIS,75,6.1NRT,293.03,14.05,D
-28.23119,-60.7686,310.94,1.01,1,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,296.13,7.29,D
-28.2327,-60.77863,316.04,1.01,1,2025-08-14,1913,Aqua,MODIS,73,6.1NRT,296.29,11.26,D
-28.52529,-63.03339,313.66,1.07,1.03,2025-08-14,1913,Aqua,MODIS,71,6.1NRT,294.98,11.96,D
-27.89716,-59.0005,314.07,1.13,1.06,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,292.22,14.15,D
-27.92412,-59.38768,315.36,1.09,1.04,2025-08-14,1913,Aqua,MODIS,75,6.1NRT,292.81,13.62,D
-27.92584,-59.39848,306.6,1.09,1.04,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,292.84,6.32,D
-28.10448,-60.66568,306.34,1.01,1,2025-08-14,1913,Aqua,MODIS,55,6.1NRT,295.39,4.66,D
-28.0595,-60.55003,310.58,1.01,1.01,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,297.27,7.53,D
-27.68523,-58.29641,314.44,1.22,1.1,2025-08-14,1913,Aqua,MODIS,75,6.1NRT,291.8,16.5,D
-27.88517,-59.72083,307.59,1.06,1.03,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,293.41,7.41,D
-28.14356,-61.42417,326.72,1,1,2025-08-14,1913,Aqua,MODIS,83,6.1NRT,297.46,20.83,D
-28.07455,-61.01709,306.6,1,1,2025-08-14,1913,Aqua,MODIS,56,6.1NRT,296.35,4.18,D
-28.13473,-61.42583,313.39,1,1,2025-08-14,1913,Aqua,MODIS,70,6.1NRT,296.65,8.43,D
-28.33956,-62.88161,304.99,1.06,1.03,2025-08-14,1913,Aqua,MODIS,51,6.1NRT,293.49,4.96,D
-27.8073,-59.35037,303.69,1.1,1.04,2025-08-14,1913,Aqua,MODIS,55,6.1NRT,292.49,5.19,D
-27.67714,-58.90826,307.72,1.14,1.07,2025-08-14,1913,Aqua,MODIS,50,6.1NRT,291.92,9.14,D
-27.95382,-60.6386,314.57,1.01,1.01,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,296.38,10.02,D
-27.94284,-60.63717,308.26,1.01,1.01,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,295.52,5.8,D
-27.94436,-60.64724,309.35,1.01,1.01,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,295.55,6.72,D
-28.13077,-61.9157,315.07,1.01,1,2025-08-14,1913,Aqua,MODIS,73,6.1NRT,295.55,10.53,D
-28.16655,-62.16782,311.35,1.02,1.01,2025-08-14,1913,Aqua,MODIS,68,6.1NRT,294.04,7.42,D
-28.15765,-62.16943,305.97,1.02,1.01,2025-08-14,1913,Aqua,MODIS,29,6.1NRT,295.23,3.63,D
-26.86852,-54.69899,309.49,2.15,1.42,2025-08-14,1913,Aqua,MODIS,69,6.1NRT,294.92,23.66,D
-26.85615,-54.7023,304.82,2.15,1.42,2025-08-14,1913,Aqua,MODIS,49,6.1NRT,294.53,13.51,D
-28.01998,-61.58715,319.47,1,1,2025-08-14,1913,Aqua,MODIS,77,6.1NRT,296.8,13.87,D
-27.63435,-59.21255,313.57,1.11,1.05,2025-08-14,1913,Aqua,MODIS,73,6.1NRT,292.8,12.28,D
-27.63616,-59.22354,316.6,1.11,1.05,2025-08-14,1913,Aqua,MODIS,76,6.1NRT,293.63,15.12,D
-27.62968,-59.21922,311.69,1.11,1.05,2025-08-14,1913,Aqua,MODIS,71,6.1NRT,292.74,11.32,D
-27.92191,-61.17133,309.76,1,1,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,295.81,6.63,D
-27.57594,-59.24183,305.96,1.11,1.05,2025-08-14,1913,Aqua,MODIS,61,6.1NRT,293.08,6.22,D
-27.44712,-58.52705,302.14,1.2,1.09,2025-08-14,1913,Aqua,MODIS,51,6.1NRT,291.98,5.1,D
-27.56489,-59.23278,303.88,1.11,1.05,2025-08-14,1913,Aqua,MODIS,54,6.1NRT,292.28,4.59,D
-27.78815,-60.70392,306.85,1.01,1.01,2025-08-14,1913,Aqua,MODIS,58,6.1NRT,295.57,4.93,D
-26.70164,-54.86149,305.9,2.11,1.41,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,295.46,15.86,D
-27.47982,-59.1659,303.97,1.12,1.06,2025-08-14,1913,Aqua,MODIS,56,6.1NRT,293.32,5.15,D
-27.95963,-62.33165,307.42,1.02,1.01,2025-08-14,1913,Aqua,MODIS,58,6.1NRT,295.84,4.75,D
-27.77365,-61.28801,314,1,1,2025-08-14,1913,Aqua,MODIS,71,6.1NRT,296.67,9.69,D
-27.77511,-61.29794,309.75,1,1,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,297.35,6.31,D
-26.42916,-53.96506,305.97,2.48,1.52,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,293.15,21.9,D
-27.31104,-58.70218,305,1.18,1.08,2025-08-14,1913,Aqua,MODIS,45,6.1NRT,291.44,6.87,D
-27.73949,-61.43266,319.31,1,1,2025-08-14,1913,Aqua,MODIS,77,6.1NRT,297.55,13.18,D
-27.74095,-61.44258,310.97,1,1,2025-08-14,1913,Aqua,MODIS,58,6.1NRT,297.33,6.65,D
-27.73067,-61.43431,351.02,1,1,2025-08-14,1913,Aqua,MODIS,96,6.1NRT,298.05,59.88,D
-27.73212,-61.44424,335.61,1,1,2025-08-14,1913,Aqua,MODIS,89,6.1NRT,296.88,32.11,D
-35.53662,-62.60659,302.75,1.21,1.09,2025-08-14,1913,Aqua,MODIS,53,6.1NRT,287.23,7.69,D
-34.623,-60.77961,327.67,1.03,1.01,2025-08-14,1913,Aqua,MODIS,85,6.1NRT,288.57,27.51,D
-34.12711,-58.64736,307.67,1.02,1.01,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,285.66,10.25,D
-34.07553,-58.85589,308.31,1.01,1.01,2025-08-14,1913,Aqua,MODIS,67,6.1NRT,285.09,10.43,D
-32.97124,-58.59707,304.74,1.04,1.02,2025-08-14,1913,Aqua,MODIS,60,6.1NRT,287.12,7.71,D
-32.36536,-58.28101,300.66,1.07,1.03,2025-08-14,1913,Aqua,MODIS,40,6.1NRT,287.46,5.32,D
-32.21902,-59.40484,304.95,1.01,1.01,2025-08-14,1913,Aqua,MODIS,60,6.1NRT,287.45,6.65,D
-31.97864,-59.52958,307.39,1.01,1.01,2025-08-14,1913,Aqua,MODIS,65,6.1NRT,287.91,8.35,D
-31.76957,-58.38429,309.26,1.08,1.04,2025-08-14,1913,Aqua,MODIS,59,6.1NRT,287.85,10.85,D
-31.61667,-58.3503,301.29,1.09,1.04,2025-08-14,1913,Aqua,MODIS,33,6.1NRT,288.02,5.56,D
-31.67198,-58.69284,304.33,1.06,1.03,2025-08-14,1913,Aqua,MODIS,59,6.1NRT,289.19,6.09,D
-31.92673,-60.80098,300.66,1,1,2025-08-14,1913,Aqua,MODIS,30,6.1NRT,289.69,4.09,D
-31.66113,-59.14682,304.08,1.03,1.02,2025-08-14,1913,Aqua,MODIS,53,6.1NRT,286.24,6.78,D
-31.88673,-60.71263,301.58,1,1,2025-08-14,1913,Aqua,MODIS,39,6.1NRT,289.68,4.3,D
-31.87788,-60.7144,304.66,1,1,2025-08-14,1913,Aqua,MODIS,45,6.1NRT,289.5,5.93,D
-31.70069,-60.38356,301.24,1,1,2025-08-14,1913,Aqua,MODIS,46,6.1NRT,289.56,4.3,D
-31.74428,-60.68368,344,1,1,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,291.95,50.46,D
-31.74577,-60.69405,310.68,1,1,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,289.27,9.84,D
-31.54688,-59.42438,300.3,1.02,1.01,2025-08-14,1913,Aqua,MODIS,26,6.1NRT,288.97,3.78,D
-31.72528,-60.6824,304.27,1,1,2025-08-14,1913,Aqua,MODIS,44,6.1NRT,289.28,6.24,D
-31.65003,-60.6655,315.78,1,1,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,289.42,13.71,D
-31.65153,-60.67585,301.18,1,1,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,288.49,3.68,D
-31.55858,-60.42476,335.38,1,1,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,291.62,36.58,D
-31.28984,-59.02021,311.39,1.05,1.02,2025-08-14,1913,Aqua,MODIS,60,6.1NRT,287.68,10.82,D
-31.28084,-59.02218,320.24,1.05,1.02,2025-08-14,1913,Aqua,MODIS,80,6.1NRT,287.3,19.6,D
-31.28253,-59.03291,304.32,1.04,1.02,2025-08-14,1913,Aqua,MODIS,42,6.1NRT,287.04,6.47,D
-31.45181,-60.26071,309.38,1,1,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,290.11,9.33,D
-31.29281,-59.51254,303.3,1.02,1.01,2025-08-14,1913,Aqua,MODIS,55,6.1NRT,289.33,5.73,D
-31.41921,-60.42278,301.28,1,1,2025-08-14,1913,Aqua,MODIS,46,6.1NRT,288.97,4.68,D
-31.25291,-59.67879,303.7,1.01,1.01,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,290.03,6.24,D
-31.11679,-58.98691,303.53,1.05,1.02,2025-08-14,1913,Aqua,MODIS,56,6.1NRT,288.19,6.55,D
-31.18637,-59.78432,312.41,1.01,1.01,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,289.13,11.43,D
-31.24254,-60.15659,303.56,1,1,2025-08-14,1913,Aqua,MODIS,50,6.1NRT,289.83,4.66,D
-31.23678,-60.17902,300.08,1,1,2025-08-14,1913,Aqua,MODIS,21,6.1NRT,289.51,2.99,D
-31.23832,-60.18932,310.14,1,1,2025-08-14,1913,Aqua,MODIS,70,6.1NRT,290.07,9.56,D
-30.95084,-58.4734,303.66,1.09,1.04,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,286.91,7.26,D
-31.25393,-60.61676,324.53,1,1,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,289.61,22.32,D
-31.25543,-60.62705,351.11,1,1,2025-08-14,1913,Aqua,MODIS,84,6.1NRT,291.98,64.69,D
-31.2451,-60.61853,342.62,1,1,2025-08-14,1913,Aqua,MODIS,93,6.1NRT,290.6,46.41,D
-31.2466,-60.62882,375.22,1,1,2025-08-14,1913,Aqua,MODIS,100,6.1NRT,294.13,133.15,D
-31.04345,-59.51962,324.27,1.02,1.01,2025-08-14,1913,Aqua,MODIS,83,6.1NRT,288.56,23.39,D
-31.04507,-59.5301,333.04,1.02,1.01,2025-08-14,1913,Aqua,MODIS,88,6.1NRT,289.59,34.43,D
-31.05947,-59.74253,307.92,1.01,1.01,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,290.06,8.02,D
-30.80577,-58.21976,345.54,1.12,1.06,2025-08-14,1913,Aqua,MODIS,94,6.1NRT,289.72,63.63,D
-30.80768,-58.23119,308.74,1.12,1.05,2025-08-14,1913,Aqua,MODIS,68,6.1NRT,288.6,10.56,D
-31.07223,-59.94859,311.24,1.01,1,2025-08-14,1913,Aqua,MODIS,36,6.1NRT,291.44,9.12,D
-31.01281,-59.6181,300.77,1.02,1.01,2025-08-14,1913,Aqua,MODIS,41,6.1NRT,289.27,3.9,D
-31.40195,-62.76692,339.43,1.11,1.05,2025-08-14,1913,Aqua,MODIS,91,6.1NRT,292.5,48.2,D
-31.06461,-60.38536,303.87,1,1,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,289.97,5.28,D
-31.39264,-62.76857,340.18,1.11,1.05,2025-08-14,1913,Aqua,MODIS,92,6.1NRT,292.77,49.82,D
-31.39411,-62.78004,303.97,1.11,1.05,2025-08-14,1913,Aqua,MODIS,58,6.1NRT,290.41,5.39,D
-30.97676,-59.86171,324.05,1.01,1.01,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,291.5,21.67,D
-30.79068,-58.97101,300.48,1.06,1.03,2025-08-14,1913,Aqua,MODIS,38,6.1NRT,288.22,4.78,D
-30.91674,-59.83816,318.59,1.01,1.01,2025-08-14,1913,Aqua,MODIS,74,6.1NRT,290.94,15.69,D
-30.91833,-59.84852,324.76,1.01,1.01,2025-08-14,1913,Aqua,MODIS,83,6.1NRT,291.49,22.2,D
-30.96708,-60.23196,305.95,1,1,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,290.15,6.53,D
-30.96861,-60.24223,340.22,1,1,2025-08-14,1913,Aqua,MODIS,92,6.1NRT,291.84,43.76,D
-30.81952,-59.32936,306.07,1.04,1.02,2025-08-14,1913,Aqua,MODIS,52,6.1NRT,289.44,6.93,D
-30.72646,-58.8052,300.02,1.07,1.03,2025-08-14,1913,Aqua,MODIS,19,6.1NRT,288.43,4.78,D
-30.72823,-58.8161,311.86,1.07,1.03,2025-08-14,1913,Aqua,MODIS,72,6.1NRT,288.43,12.93,D
-30.81056,-59.33128,310.43,1.04,1.02,2025-08-14,1913,Aqua,MODIS,70,6.1NRT,288.77,10.18,D
-30.90755,-60.38713,306.34,1,1,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,292.01,6.55,D
-30.53877,-58.16702,300.25,1.13,1.06,2025-08-14,1913,Aqua,MODIS,33,6.1NRT,288.11,4.53,D
-30.78609,-59.76401,302.37,1.02,1.01,2025-08-14,1913,Aqua,MODIS,52,6.1NRT,290.6,4.24,D
-30.95599,-60.96889,308.15,1,1,2025-08-14,1913,Aqua,MODIS,66,6.1NRT,290.98,7.42,D
-30.95746,-60.97918,305.32,1,1,2025-08-14,1913,Aqua,MODIS,52,6.1NRT,290.17,5.74,D
-30.98974,-61.20624,305.55,1.01,1,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,289.75,6.38,D
-30.94635,-60.97727,345.95,1,1,2025-08-14,1913,Aqua,MODIS,94,6.1NRT,292.67,53.96,D
-30.94783,-60.98755,313.44,1,1,2025-08-14,1913,Aqua,MODIS,74,6.1NRT,289.71,11.82,D
-31.77538,-68.39917,307.46,2.44,1.51,2025-08-14,1913,Aqua,MODIS,64,6.1NRT,292.54,18.75,D
-30.73409,-59.79222,303.77,1.02,1.01,2025-08-14,1913,Aqua,MODIS,47,6.1NRT,292.8,4.02,D
-30.73568,-59.8026,326.58,1.02,1.01,2025-08-14,1913,Aqua,MODIS,84,6.1NRT,292.97,23.3,D
-30.72679,-59.80445,336.39,1.02,1.01,2025-08-14,1913,Aqua,MODIS,90,6.1NRT,294.15,36.24,D
-30.72838,-59.81482,333.98,1.01,1.01,2025-08-14,1913,Aqua,MODIS,89,6.1NRT,293.22,33.45,D
-30.72997,-59.82519,318.26,1.01,1.01,2025-08-14,1913,Aqua,MODIS,78,6.1NRT,290.87,15.39,D
-30.70196,-59.94337,305.58,1.01,1.01,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,290.66,6.61,D
-30.6821,-59.87284,312.22,1.01,1.01,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,293.14,10.61,D
-30.62285,-59.60624,314.45,1.02,1.01,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,291.1,11.61,D
-30.62447,-59.61669,314.65,1.02,1.01,2025-08-14,1913,Aqua,MODIS,62,6.1NRT,291.63,11.95,D
-30.47302,-58.77673,307.27,1.08,1.04,2025-08-14,1913,Aqua,MODIS,44,6.1NRT,288.75,8.16,D
-30.46211,-58.76774,306.09,1.08,1.04,2025-08-14,1913,Aqua,MODIS,42,6.1NRT,288.08,7.43,D
-30.46389,-58.77872,306.61,1.08,1.04,2025-08-14,1913,Aqua,MODIS,58,6.1NRT,287.98,7.93,D
-31.65724,-68.54629,310.67,2.49,1.52,2025-08-14,1913,Aqua,MODIS,70,6.1NRT,293.62,28.1,D
-30.61772,-59.81142,302.29,1.02,1.01,2025-08-14,1913,Aqua,MODIS,52,6.1NRT,291.83,3.93,D
-30.6079,-59.8669,308.3,1.01,1.01,2025-08-14,1913,Aqua,MODIS,63,6.1NRT,290.63,7.69,D
-30.60949,-59.87724,309.66,1.01,1.01,2025-08-14,1913,Aqua,MODIS,69,6.1NRT,291.67,8.62,D
-30.46771,-59.0322,309.22,1.06,1.03,2025-08-14,1913,Aqua,MODIS,68,6.1NRT,289.27,10.16,D
-30.5312,-59.67518,302.84,1.02,1.01,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,290.7,4.85,D
-30.54058,-59.85545,309.53,1.02,1.01,2025-08-14,1913,Aqua,MODIS,65,6.1NRT,291.54,9.14,D
-30.45295,-59.41018,326.69,1.04,1.02,2025-08-14,1913,Aqua,MODIS,85,6.1NRT,290.28,26.59,D
-30.49394,-59.67223,312.24,1.02,1.01,2025-08-14,1913,Aqua,MODIS,0,6.1NRT,290.94,11.18,D
-30.54547,-60.06731,303.71,1.01,1,2025-08-14,1913,Aqua,MODIS,57,6.1NRT,291.84,4.72,D
-30.42044,-59.67176,314.62,1.02,1.01,2025-08-14,1913,Aqua,MODIS,65,6.1NRT,290.73,12.45,D
-30.59333,-60.94833,304.34,1,1,2025-08-14,1913,Aqua,MODIS,59,6.1NRT,290.7,5.12,D
-30.4066,-59.76056,304,1.02,1.01,2025-08-14,1913,Aqua,MODIS,30,6.1NRT,291.7,4.25,D
-30.40821,-59.77094,310.57,1.02,1.01,2025-08-14,1913,Aqua,MODIS,61,6.1NRT,292.35,8.85,D
-30.13698,-58.13267,324.88,1.15,1.07,2025-08-14,1913,Aqua,MODIS,83,6.1NRT,289.88,26.93,D
